INFO    2019-03-22 13:02:06,647 [main] com.api.common.GenericActions  - Starting Simulator servers
INFO    2019-03-22 13:02:11,579 [main] com.api.common.GenericActions  - expectedAcqResponse=000 expectedfeeRuleID=10003 expectedfeeAmount=432
INFO    2019-03-22 13:02:11,714 [main] com.api.common.GenericActions  - Actual Acquirer Response for field39 == 000
INFO    2019-03-22 13:02:11,714 [main] com.api.common.GenericActions  - Actual Acquirer Response for field123== TXN-IC123-1000300000000000000004328400000000000000
INFO    2019-03-22 13:02:11,714 [main] com.api.common.GenericActions  - Actual and expected acquirer response is correct
INFO    2019-03-22 13:02:11,714 [main] com.api.common.GenericActions  - Actual ProgramCode== TXN-IC123-10003
INFO    2019-03-22 13:02:11,714 [main] com.api.common.GenericActions  - actualfeeRuleID== 10003
INFO    2019-03-22 13:02:11,714 [main] com.api.common.GenericActions  - Amount== 000000000000000432
INFO    2019-03-22 13:02:11,714 [main] com.api.common.GenericActions  - Actual Fee Amount== 432
INFO    2019-03-22 13:02:11,714 [main] com.api.common.GenericActions  - TEST PASSED: FCIFSCV1TC24PurcResp Interchange fee calculation is correct
INFO    2019-03-22 13:02:11,716 [main] com.api.common.GenericActions  - Starting Simulator servers
INFO    2019-03-22 13:02:11,716 [main] com.api.common.GenericActions  - Executing test case with TestCaseNumber == FCIFSCV1TC24PurcResp TranType == 01CardNumber == 2220228912341540
INFO    2019-03-22 13:02:11,717 [main] com.api.common.GenericActions  - Starting of Interchange Fee test cases @FCValid_Scenerio_Amount == 
INFO    2019-03-22 13:02:11,717 [main] com.api.common.GenericActions  - TranType == 01CardNumber == 2220228912341540MerchantCategoryCode == 6010Amount == 99999
INFO    2019-03-22 13:02:11,717 [main] com.api.common.GenericActions  - ISO Packager ==== com.api.connector.SEISOB93Packager@64e7619d
INFO    2019-03-22 13:02:11,717 [main] com.api.common.GenericActions  - 120100100300
INFO    2019-03-22 13:02:11,717 [main] com.api.common.GenericActions  - trackdata1 == NoTrackData1trackdata2 == NoTrackData2
INFO    2019-03-22 13:02:11,717 [main] com.api.common.GenericActions  - PINdata == NoPINData
INFO    2019-03-22 13:02:11,717 [main] com.api.common.GenericActions  - Securitydata == NoSecData
INFO    2019-03-22 13:02:11,717 [main] com.api.common.GenericActions  - Setting ServiceRestrictionCode
INFO    2019-03-22 13:02:11,717 [main] com.api.common.GenericActions  - PosDataCode == 120100100300
INFO    2019-03-22 13:02:11,717 [main] com.api.common.GenericActions  - my line NetworkID == 1MCC == 6010
INFO    2019-03-22 13:02:11,717 [main] com.api.common.GenericActions  - End of @FCValid_Scenerio_Amount == 
INFO    2019-03-22 13:02:11,791 [main] com.se.database.SqliteDB  - connected to sqlite database
INFO    2019-03-22 13:02:11,792 [main] com.se.database.SqliteDB  - Getting issuerResponse from sqliteDB for cardNumber 2220228912341540
INFO    2019-03-22 13:02:11,793 [main] com.api.common.GenericActions  - Started :: FCIFSCV1TC24PurcRespInterchange fee calculation on valid transaction with different Amount
INFO    2019-03-22 13:02:11,793 [main] com.api.common.GenericActions  - expectedAcqResponse=000 expectedfeeRuleID=10003 expectedfeeAmount=1550
INFO    2019-03-22 13:02:11,906 [main] com.api.common.GenericActions  - Actual Acquirer Response for field39 == 000
INFO    2019-03-22 13:02:11,906 [main] com.api.common.GenericActions  - Actual Acquirer Response for field123== TXN-IC123-1000300000000000000015508400000000000000
INFO    2019-03-22 13:02:11,906 [main] com.api.common.GenericActions  - Actual and expected acquirer response is correct
INFO    2019-03-22 13:02:11,906 [main] com.api.common.GenericActions  - Actual ProgramCode== TXN-IC123-10003
INFO    2019-03-22 13:02:11,906 [main] com.api.common.GenericActions  - actualfeeRuleID== 10003
INFO    2019-03-22 13:02:11,906 [main] com.api.common.GenericActions  - Amount== 000000000000001550
INFO    2019-03-22 13:02:11,906 [main] com.api.common.GenericActions  - Actual Fee Amount== 1550
INFO    2019-03-22 13:02:11,906 [main] com.api.common.GenericActions  - TEST PASSED: FCIFSCV1TC24PurcResp Interchange fee calculation is correct
INFO    2019-03-22 13:02:11,906 [main] com.api.common.GenericActions  - Starting Simulator servers
INFO    2019-03-22 13:02:11,907 [main] com.api.common.GenericActions  - Executing test case with TestCaseNumber == FCIFSCV1TC24PurcResp TranType == 01CardNumber == 2220228912341540
INFO    2019-03-22 13:02:11,908 [main] com.api.common.GenericActions  - Starting of Interchange Fee test cases @FCValid_Scenerio_Amount == 
INFO    2019-03-22 13:02:11,908 [main] com.api.common.GenericActions  - TranType == 01CardNumber == 2220228912341540MerchantCategoryCode == 6010Amount == 33333
INFO    2019-03-22 13:02:11,908 [main] com.api.common.GenericActions  - ISO Packager ==== com.api.connector.SEISOB93Packager@64e7619d
INFO    2019-03-22 13:02:11,908 [main] com.api.common.GenericActions  - 120100100300
INFO    2019-03-22 13:02:11,908 [main] com.api.common.GenericActions  - trackdata1 == NoTrackData1trackdata2 == NoTrackData2
INFO    2019-03-22 13:02:11,908 [main] com.api.common.GenericActions  - PINdata == NoPINData
INFO    2019-03-22 13:02:11,908 [main] com.api.common.GenericActions  - Securitydata == NoSecData
INFO    2019-03-22 13:02:11,908 [main] com.api.common.GenericActions  - Setting ServiceRestrictionCode
INFO    2019-03-22 13:02:11,908 [main] com.api.common.GenericActions  - PosDataCode == 120100100300
INFO    2019-03-22 13:02:11,908 [main] com.api.common.GenericActions  - my line NetworkID == 1MCC == 6010
INFO    2019-03-22 13:02:11,908 [main] com.api.common.GenericActions  - End of @FCValid_Scenerio_Amount == 
INFO    2019-03-22 13:02:11,983 [main] com.se.database.SqliteDB  - connected to sqlite database
INFO    2019-03-22 13:02:11,983 [main] com.se.database.SqliteDB  - Getting issuerResponse from sqliteDB for cardNumber 2220228912341540
INFO    2019-03-22 13:02:11,984 [main] com.api.common.GenericActions  - Started :: FCIFSCV1TC24PurcRespInterchange fee calculation on valid transaction with different Amount
INFO    2019-03-22 13:02:11,984 [main] com.api.common.GenericActions  - expectedAcqResponse=000 expectedfeeRuleID=10003 expectedfeeAmount=517
INFO    2019-03-22 13:02:12,096 [main] com.api.common.GenericActions  - Actual Acquirer Response for field39 == 000
INFO    2019-03-22 13:02:12,096 [main] com.api.common.GenericActions  - Actual Acquirer Response for field123== TXN-IC123-1000300000000000000005178400000000000000
INFO    2019-03-22 13:02:12,096 [main] com.api.common.GenericActions  - Actual and expected acquirer response is correct
INFO    2019-03-22 13:02:12,096 [main] com.api.common.GenericActions  - Actual ProgramCode== TXN-IC123-10003
INFO    2019-03-22 13:02:12,096 [main] com.api.common.GenericActions  - actualfeeRuleID== 10003
INFO    2019-03-22 13:02:12,096 [main] com.api.common.GenericActions  - Amount== 000000000000000517
INFO    2019-03-22 13:02:12,096 [main] com.api.common.GenericActions  - Actual Fee Amount== 517
INFO    2019-03-22 13:02:12,096 [main] com.api.common.GenericActions  - TEST PASSED: FCIFSCV1TC24PurcResp Interchange fee calculation is correct
